X,CH2,Start,Increment,
Sequence,Volt,1.940000e-03,1.000000e-06,
0,9.800000e-02,
1,9.200001e-02,
2,9.800000e-02,
3,9.200001e-02,
4,9.200001e-02,
5,1.000000e-01,
6,9.800000e-02,
7,9.200001e-02,
8,9.800000e-02,
9,9.200001e-02,
10,9.200001e-02,
11,9.800000e-02,
12,9.800000e-02,
13,9.000000e-02,
14,9.600001e-02,
15,9.000000e-02,
16,9.400000e-02,
17,9.000000e-02,
18,9.400000e-02,
19,9.000000e-02,
20,9.000000e-02,
21,9.600001e-02,
22,9.000000e-02,
23,9.600001e-02,
24,9.000000e-02,
25,9.600001e-02,
26,9.600001e-02,
27,9.000000e-02,
28,9.600001e-02,
29,9.000000e-02,
30,9.600001e-02,
31,9.000000e-02,
32,9.000000e-02,
33,9.600001e-02,
34,9.600001e-02,
35,9.000000e-02,
36,9.600001e-02,
37,9.000000e-02,
38,9.600001e-02,
39,9.000000e-02,
40,9.600001e-02,
41,9.000000e-02,
42,9.600001e-02,
43,9.000000e-02,
44,9.600001e-02,
45,9.000000e-02,
46,9.000000e-02,
47,9.800000e-02,
48,9.200001e-02,
49,9.800000e-02,
50,9.800000e-02,
51,9.200001e-02,
52,9.200001e-02,
53,1.000000e-01,
54,9.400000e-02,
55,1.000000e-01,
56,9.400000e-02,
57,1.000000e-01,
58,9.800000e-02,
59,9.200001e-02,
60,9.800000e-02,
61,9.200001e-02,
62,9.200001e-02,
63,9.800000e-02,
64,9.600001e-02,
65,9.000000e-02,
66,9.000000e-02,
67,9.600001e-02,
68,9.600001e-02,
69,8.800001e-02,
70,9.400000e-02,
71,8.800001e-02,
72,9.400000e-02,
73,8.800001e-02,
74,9.400000e-02,
75,8.800001e-02,
76,9.400000e-02,
77,8.800001e-02,
78,9.400000e-02,
79,8.800001e-02,
80,8.800001e-02,
81,9.400000e-02,
82,8.800001e-02,
83,9.200001e-02,
84,9.200001e-02,
85,8.600000e-02,
86,9.200001e-02,
87,8.600000e-02,
88,9.200001e-02,
89,8.600000e-02,
90,8.800001e-02,
91,9.400000e-02,
92,8.800001e-02,
93,9.400000e-02,
94,9.400000e-02,
95,8.800001e-02,
96,9.400000e-02,
97,8.800001e-02,
98,9.400000e-02,
99,8.800001e-02,
100,9.400000e-02,
101,8.800001e-02,
102,9.400000e-02,
103,8.800001e-02,
104,8.800001e-02,
105,9.400000e-02,
106,8.800001e-02,
107,9.400000e-02,
108,8.800001e-02,
109,9.400000e-02,
110,8.800001e-02,
111,9.400000e-02,
112,8.800001e-02,
113,9.400000e-02,
114,9.400000e-02,
115,8.800001e-02,
116,9.400000e-02,
117,8.800001e-02,
118,9.000000e-02,
119,9.400000e-02,
120,9.000000e-02,
121,9.600001e-02,
122,9.600001e-02,
123,9.000000e-02,
124,9.000000e-02,
125,9.800000e-02,
126,9.200001e-02,
127,9.800000e-02,
128,9.800000e-02,
129,9.200001e-02,
130,9.800000e-02,
131,9.200001e-02,
132,9.800000e-02,
133,9.200001e-02,
134,9.800000e-02,
135,9.200001e-02,
136,9.200001e-02,
137,1.000000e-01,
138,9.400000e-02,
139,1.000000e-01,
140,9.400000e-02,
141,1.020000e-01,
142,9.600001e-02,
143,1.020000e-01,
144,1.020000e-01,
145,9.600001e-02,
146,9.800000e-02,
147,1.040000e-01,
148,9.800000e-02,
149,1.040000e-01,
150,9.800000e-02,
151,1.060000e-01,
152,1.040000e-01,
153,9.800000e-02,
154,1.040000e-01,
155,9.800000e-02,
156,1.040000e-01,
157,9.800000e-02,
158,1.040000e-01,
159,9.800000e-02,
160,1.040000e-01,
161,9.800000e-02,
162,1.040000e-01,
163,9.800000e-02,
164,1.040000e-01,
165,9.800000e-02,
166,1.040000e-01,
167,9.800000e-02,
168,1.040000e-01,
169,9.800000e-02,
170,1.040000e-01,
171,9.800000e-02,
172,1.040000e-01,
173,9.600001e-02,
174,1.020000e-01,
175,9.600001e-02,
176,1.020000e-01,
177,9.400000e-02,
178,1.000000e-01,
179,9.400000e-02,
180,9.800000e-02,
181,9.200001e-02,
182,9.800000e-02,
183,9.000000e-02,
184,9.600001e-02,
185,9.000000e-02,
186,9.600001e-02,
187,9.000000e-02,
188,9.600001e-02,
189,9.000000e-02,
190,9.600001e-02,
191,9.000000e-02,
192,9.000000e-02,
193,9.800000e-02,
194,9.200001e-02,
195,9.800000e-02,
196,9.800000e-02,
197,9.200001e-02,
198,9.200001e-02,
199,1.000000e-01,
200,9.400000e-02,
201,1.000000e-01,
202,9.400000e-02,
203,1.000000e-01,
204,1.000000e-01,
205,9.200001e-02,
206,1.000000e-01,
207,9.200001e-02,
208,9.200001e-02,
209,1.000000e-01,
210,1.000000e-01,
211,9.200001e-02,
212,9.400000e-02,
213,1.000000e-01,
214,9.400000e-02,
215,1.020000e-01,
216,9.600001e-02,
217,1.020000e-01,
218,1.020000e-01,
219,9.600001e-02,
220,9.800000e-02,
221,1.040000e-01,
222,9.800000e-02,
223,1.040000e-01,
224,9.800000e-02,
225,1.040000e-01,
226,1.040000e-01,
227,9.600001e-02,
228,9.800000e-02,
229,1.040000e-01,
230,9.800000e-02,
231,1.040000e-01,
232,9.800000e-02,
233,1.040000e-01,
234,1.040000e-01,
235,9.800000e-02,
236,9.800000e-02,
237,1.060000e-01,
238,1.000000e-01,
239,1.060000e-01,
240,1.000000e-01,
241,1.060000e-01,
242,1.000000e-01,
243,1.060000e-01,
244,1.060000e-01,
245,9.800000e-02,
246,1.040000e-01,
247,9.800000e-02,
248,1.040000e-01,
249,9.600001e-02,
250,1.020000e-01,
251,9.600001e-02,
252,1.020000e-01,
253,9.400000e-02,
254,1.000000e-01,
255,9.400000e-02,
256,9.400000e-02,
257,1.000000e-01,
258,1.000000e-01,
259,9.200001e-02,
260,9.800000e-02,
261,9.200001e-02,
262,9.400000e-02,
263,1.000000e-01,
264,1.000000e-01,
265,9.400000e-02,
266,9.400000e-02,
267,1.000000e-01,
268,9.600001e-02,
269,1.020000e-01,
270,9.600001e-02,
271,1.020000e-01,
272,1.020000e-01,
273,9.600001e-02,
274,9.600001e-02,
275,1.020000e-01,
276,9.600001e-02,
277,1.020000e-01,
278,1.020000e-01,
279,9.400000e-02,
280,1.020000e-01,
281,9.400000e-02,
282,1.000000e-01,
283,9.400000e-02,
284,1.000000e-01,
285,9.400000e-02,
286,1.000000e-01,
287,9.400000e-02,
288,1.020000e-01,
289,9.400000e-02,
290,9.600001e-02,
291,1.020000e-01,
292,9.600001e-02,
293,1.020000e-01,
294,9.600001e-02,
295,1.020000e-01,
296,9.600001e-02,
297,1.020000e-01,
298,9.600001e-02,
299,1.020000e-01,
300,9.600001e-02,
301,1.020000e-01,
302,1.020000e-01,
303,9.400000e-02,
304,1.000000e-01,
305,9.400000e-02,
306,1.000000e-01,
307,9.600001e-02,
308,9.600001e-02,
309,1.020000e-01,
310,9.600001e-02,
311,1.020000e-01,
312,9.600001e-02,
313,1.040000e-01,
314,9.800000e-02,
315,1.040000e-01,
316,9.800000e-02,
317,1.060000e-01,
318,1.000000e-01,
319,1.060000e-01,
320,1.060000e-01,
321,1.000000e-01,
322,1.000000e-01,
323,1.080000e-01,
324,1.000000e-01,
325,1.080000e-01,
326,1.080000e-01,
327,1.000000e-01,
328,1.000000e-01,
329,1.080000e-01,
330,1.000000e-01,
331,1.080000e-01,
332,1.000000e-01,
333,1.080000e-01,
334,1.000000e-01,
335,1.080000e-01,
336,1.000000e-01,
337,1.080000e-01,
338,1.020000e-01,
339,1.080000e-01,
340,1.080000e-01,
341,1.020000e-01,
342,1.020000e-01,
343,1.100000e-01,
344,1.040000e-01,
345,1.100000e-01,
346,1.040000e-01,
347,1.100000e-01,
348,1.040000e-01,
349,1.100000e-01,
350,1.100000e-01,
351,1.020000e-01,
352,1.080000e-01,
353,1.020000e-01,
354,1.020000e-01,
355,1.080000e-01,
356,1.080000e-01,
357,1.000000e-01,
358,1.080000e-01,
359,1.000000e-01,
360,1.080000e-01,
361,1.000000e-01,
362,1.020000e-01,
363,1.080000e-01,
364,1.020000e-01,
365,1.080000e-01,
366,1.020000e-01,
367,1.080000e-01,
368,1.080000e-01,
369,1.020000e-01,
370,1.020000e-01,
371,1.100000e-01,
372,1.080000e-01,
373,1.020000e-01,
374,1.080000e-01,
375,1.020000e-01,
376,1.020000e-01,
377,1.080000e-01,
378,1.080000e-01,
379,1.000000e-01,
380,1.080000e-01,
381,1.000000e-01,
382,1.080000e-01,
383,1.000000e-01,
384,1.000000e-01,
385,1.080000e-01,
386,1.020000e-01,
387,1.080000e-01,
388,1.020000e-01,
389,1.100000e-01,
390,1.020000e-01,
391,1.100000e-01,
392,1.040000e-01,
393,1.100000e-01,
394,1.040000e-01,
395,1.120000e-01,
396,1.040000e-01,
397,1.120000e-01,
398,1.100000e-01,
399,1.040000e-01,
400,1.040000e-01,
401,1.100000e-01,
402,1.100000e-01,
403,1.020000e-01,
404,1.020000e-01,
405,1.100000e-01,
406,1.080000e-01,
407,1.020000e-01,
408,1.080000e-01,
409,1.020000e-01,
410,1.020000e-01,
411,1.100000e-01,
412,1.020000e-01,
413,1.100000e-01,
414,1.020000e-01,
415,1.100000e-01,
416,1.020000e-01,
417,1.100000e-01,
418,1.100000e-01,
419,1.020000e-01,
420,1.100000e-01,
421,1.040000e-01,
422,1.100000e-01,
423,1.040000e-01,
424,1.040000e-01,
425,1.120000e-01,
426,1.040000e-01,
427,1.100000e-01,
428,1.040000e-01,
429,1.120000e-01,
430,1.040000e-01,
431,1.120000e-01,
432,1.060000e-01,
433,1.120000e-01,
434,1.060000e-01,
435,1.120000e-01,
436,1.080000e-01,
437,1.140000e-01,
438,1.080000e-01,
439,1.160000e-01,
440,1.100000e-01,
441,1.160000e-01,
442,1.160000e-01,
443,1.100000e-01,
444,1.100000e-01,
445,1.180000e-01,
446,1.120000e-01,
447,1.180000e-01,
448,1.120000e-01,
449,1.180000e-01,
450,1.120000e-01,
451,1.180000e-01,
452,1.180000e-01,
453,1.100000e-01,
454,1.120000e-01,
455,1.180000e-01,
456,1.120000e-01,
457,1.180000e-01,
458,1.180000e-01,
459,1.120000e-01,
460,1.120000e-01,
461,1.200000e-01,
462,1.140000e-01,
